Congress,Id,Issue,PublishDate,Volume,PDF URL
106,4074,95,2000-07-20,146,https://www.congress.gov/106/crec/2000/07/20/CREC-2000-07-20-dailydigest-bk1.pdf
106,4074,95,2000-07-20,146,https://www.congress.gov/106/crec/2000/07/20/CREC-2000-07-20.pdf
106,4074,95,2000-07-20,146,https://www.congress.gov/106/crec/2000/07/20/CREC-2000-07-20-house.pdf
106,4074,95,2000-07-20,146,https://www.congress.gov/106/crec/2000/07/20/CREC-2000-07-20-senate.pdf
