Congress,Id,Issue,PublishDate,Volume,PDF URL
108,2036,49,2003-03-26,149,https://www.congress.gov/108/crec/2003/03/26/CREC-2003-03-26-dailydigest.pdf
108,2036,49,2003-03-26,149,https://www.congress.gov/108/crec/2003/03/26/CREC-2003-03-26.pdf
108,2036,49,2003-03-26,149,https://www.congress.gov/108/crec/2003/03/26/CREC-2003-03-26-house.pdf
108,2036,49,2003-03-26,149,https://www.congress.gov/108/crec/2003/03/26/CREC-2003-03-26-extensions.pdf
108,2036,49,2003-03-26,149,https://www.congress.gov/108/crec/2003/03/26/CREC-2003-03-26-senate.pdf
