Congress,Id,Issue,PublishDate,Volume,PDF URL
114,14201,97,2016-06-17,162,https://www.congress.gov/114/crec/2016/06/17/CREC-2016-06-17-dailydigest.pdf
114,14201,97,2016-06-17,162,https://www.congress.gov/114/crec/2016/06/17/CREC-2016-06-17.pdf
114,14201,97,2016-06-17,162,https://www.congress.gov/114/crec/2016/06/17/CREC-2016-06-17-senate.pdf
