Congress,Id,Issue,PublishDate,Volume,PDF URL
118,27086,31,2023-02-15,169,https://www.congress.gov/118/crec/2023/02/15/169/31/CREC-2023-02-15-dailydigest.pdf
118,27086,31,2023-02-15,169,https://www.congress.gov/118/crec/2023/02/15/169/31/CREC-2023-02-15.pdf
118,27086,31,2023-02-15,169,https://www.congress.gov/118/crec/2023/02/15/169/31/CREC-2023-02-15-extensions.pdf
118,27086,31,2023-02-15,169,https://www.congress.gov/118/crec/2023/02/15/169/31/CREC-2023-02-15-senate.pdf
