Congress,Id,Issue,PublishDate,Volume,PDF URL
104,3635,131,1996-09-20,142,https://www.congress.gov/104/crec/1996/09/20/142/131/CREC-1996-09-20-dailydigest.pdf
104,3635,131,1996-09-20,142,https://www.congress.gov/104/crec/1996/09/20/142/131/CREC-1996-09-20.pdf
104,3635,131,1996-09-20,142,https://www.congress.gov/104/crec/1996/09/20/142/131/CREC-1996-09-20-house.pdf
104,3635,131,1996-09-20,142,https://www.congress.gov/104/crec/1996/09/20/142/131/CREC-1996-09-20-extensions.pdf
104,3635,131,1996-09-20,142,https://www.congress.gov/104/crec/1996/09/20/142/131/CREC-1996-09-20-senate.pdf
