Congress,Id,Issue,PublishDate,Volume,PDF URL
115,20181,213,2017-12-27,163,https://www.congress.gov/115/crec/2017/12/27/CREC-2017-12-27-dailydigest.pdf
115,20181,213,2017-12-27,163,https://www.congress.gov/115/crec/2017/12/27/CREC-2017-12-27.pdf
115,20181,213,2017-12-27,163,https://www.congress.gov/115/crec/2017/12/27/CREC-2017-12-27-senate.pdf
