Congress,Id,Issue,PublishDate,Volume,PDF URL
115,19901,199,2017-12-06,163,https://www.congress.gov/115/crec/2017/12/06/CREC-2017-12-06-dailydigest.pdf
115,19901,199,2017-12-06,163,https://www.congress.gov/115/crec/2017/12/06/CREC-2017-12-06.pdf
115,19901,199,2017-12-06,163,https://www.congress.gov/115/crec/2017/12/06/CREC-2017-12-06-house.pdf
115,19901,199,2017-12-06,163,https://www.congress.gov/115/crec/2017/12/06/CREC-2017-12-06-extensions.pdf
115,19901,199,2017-12-06,163,https://www.congress.gov/115/crec/2017/12/06/CREC-2017-12-06-senate.pdf
