Congress,Id,Issue,PublishDate,Volume,PDF URL
104,3600,50,1996-04-18,142,https://www.congress.gov/104/crec/1996/04/18/142/50/CREC-1996-04-18-dailydigest.pdf
104,3600,50,1996-04-18,142,https://www.congress.gov/104/crec/1996/04/18/142/50/CREC-1996-04-18.pdf
104,3600,50,1996-04-18,142,https://www.congress.gov/104/crec/1996/04/18/142/50/CREC-1996-04-18-house.pdf
104,3600,50,1996-04-18,142,https://www.congress.gov/104/crec/1996/04/18/142/50/CREC-1996-04-18-extensions.pdf
104,3600,50,1996-04-18,142,https://www.congress.gov/104/crec/1996/04/18/142/50/CREC-1996-04-18-senate.pdf
