Congress,Id,Issue,PublishDate,Volume,PDF URL
112,25794,77,2011-06-01,157,https://www.congress.gov/112/crec/2011/06/01/CREC-2011-06-01-dailydigest-bk1.pdf
112,25794,77,2011-06-01,157,https://www.congress.gov/112/crec/2011/06/01/CREC-2011-06-01.pdf
112,25794,77,2011-06-01,157,https://www.congress.gov/112/crec/2011/06/01/CREC-2011-06-01-house.pdf
112,25794,77,2011-06-01,157,https://www.congress.gov/112/crec/2011/06/01/CREC-2011-06-01-extensions.pdf
