Congress,Id,Issue,PublishDate,Volume,PDF URL
113,25369,85,2014-06-03,160,https://www.congress.gov/113/crec/2014/06/03/CREC-2014-06-03-dailydigest.pdf
113,25369,85,2014-06-03,160,https://www.congress.gov/113/crec/2014/06/03/CREC-2014-06-03.pdf
113,25369,85,2014-06-03,160,https://www.congress.gov/113/crec/2014/06/03/CREC-2014-06-03-senate.pdf
