Congress,Id,Issue,PublishDate,Volume,PDF URL
112,25789,82,2011-06-08,157,https://www.congress.gov/112/crec/2011/06/08/CREC-2011-06-08-dailydigest.pdf
112,25789,82,2011-06-08,157,https://www.congress.gov/112/crec/2011/06/08/CREC-2011-06-08.pdf
112,25789,82,2011-06-08,157,https://www.congress.gov/112/crec/2011/06/08/CREC-2011-06-08-extensions.pdf
112,25789,82,2011-06-08,157,https://www.congress.gov/112/crec/2011/06/08/CREC-2011-06-08-senate.pdf
