Congress,Id,Issue,PublishDate,Volume,PDF URL
115,17221,65,2017-04-13,163,https://www.congress.gov/115/crec/2017/04/13/CREC-2017-04-13-dailydigest.pdf
115,17221,65,2017-04-13,163,https://www.congress.gov/115/crec/2017/04/13/CREC-2017-04-13.pdf
115,17221,65,2017-04-13,163,https://www.congress.gov/115/crec/2017/04/13/CREC-2017-04-13-senate.pdf
